state,transaction_year,quater,districts,transaction_count,transaction_amount
jharkhand,2022,2,palamu,7012344,14888012258
jharkhand,2022,2,ramgarh,5430685,8627263911
jharkhand,2022,2,koderma,3886718,7755155139
jharkhand,2022,2,garhwa,3818360,9098354638
jharkhand,2022,2,Ranchi,12938740,22174889737
jharkhand,2022,2,Ranchi,6632465,8399189444
jharkhand,2022,2,Bokaro,2561676,3300268275
jharkhand,2022,2,Giridh,2531591,4457163813
jharkhand,2022,2,Dhanbad,2499140,3987626882
jharkhand,2022,2,East Singhbhum,2410712,3556151860
jharkhand,2022,2,Hazaribag,2166528,2474561389
jharkhand,2022,2,Hazaribag,1892661,3360707102
jharkhand,2022,2,Koderma,1536189,2935847117
jharkhand,2022,2,Garhwa,1375896,3047533180
jharkhand,2022,1,ranchi,28253540,46123330242
jharkhand,2022,1,dhanbad,10895145,16014299346
jharkhand,2022,1,bokaro,9906035,13303827043
jharkhand,2022,1,east singhbhum,9576498,14369232011
jharkhand,2022,1,hazaribagh,9038043,16229125858
jharkhand,2022,1,giridih,7126103,13042929318
jharkhand,2022,1,palamu,5805932,13079772637
jharkhand,2022,1,ramgarh,4563913,7357524201
jharkhand,2022,1,koderma,3110218,6307772154
jharkhand,2022,1,garhwa,3083712,8114726165
jharkhand,2022,1,Ranchi,11376332,20223157756
jharkhand,2022,1,Ranchi,5377205,7144402175
jharkhand,2022,1,Dhanbad,2101103,3347939708
jharkhand,2022,1,East Singhbhum,2050782,3080956143
jharkhand,2022,1,Bokaro,2044863,2750289904
jharkhand,2022,1,Giridh,1973635,3554679937
jharkhand,2022,1,Hazaribag,1790283,2080200779
jharkhand,2022,1,Hazaribag,1515302,2745857515
jharkhand,2022,1,Koderma,1252327,2384141150
jharkhand,2022,1,Ranchi,1132904,1530482069
jharkhand,2019,3,ranchi,3924885,6987035689
jharkhand,2019,3,dhanbad,2290227,1900631592
jharkhand,2019,3,bokaro,1738430,1613980827
jharkhand,2019,3,east singhbhum,1439445,1863746509
jharkhand,2019,3,hazaribagh,917999,1501364417
jharkhand,2019,3,giridih,498118,876022719.9
jharkhand,2019,3,ramgarh,466086,666327597.1
jharkhand,2019,3,saraikela kharsawan,436371,499189494.1
jharkhand,2019,3,palamu,408718,1090919704
jharkhand,2019,3,deoghar,344455,555613175.5
jharkhand,2019,3,Ranchi,2468695,4848802246
jharkhand,2019,3,East Singhbhum,353409,566903758.8
jharkhand,2019,3,Bokaro,323880,280843070.5
jharkhand,2019,3,Dhanbad,314958,368503882.1
jharkhand,2019,3,Dhanbad,233492,259999676.9
jharkhand,2019,3,Hazaribag,206521,211629034
jharkhand,2019,3,Bokaro,172552,129067547
jharkhand,2019,3,Ranchi,167314,253541437.8
jharkhand,2019,3,Hazaribag,164512,252469049.9
jharkhand,2019,3,Seraikela-kharsawan,158442,171032011.7
jharkhand,2019,4,ranchi,4962725,8766487755
jharkhand,2019,4,dhanbad,2966376,2559078951
jharkhand,2019,4,bokaro,2193416,2158045122
jharkhand,2019,4,east singhbhum,1743320,2454308540
jharkhand,2019,4,hazaribagh,1115893,1919987794
jharkhand,2019,4,giridih,664950,1173756910
jharkhand,2019,4,ramgarh,606260,907240261.1
jharkhand,2019,4,palamu,568241,1542916983
jharkhand,2019,4,saraikela kharsawan,542522,632386703
jharkhand,2019,4,deoghar,411994,652381524.6
jharkhand,2019,4,Ranchi,2954288,5537967680
jharkhand,2019,4,East Singhbhum,463724,771147021.7
jharkhand,2019,4,Bokaro,439549,385195602.1
jharkhand,2019,4,Ranchi,409518,780576980
jharkhand,2019,4,Dhanbad,390500,498784461.2
jharkhand,2019,4,Dhanbad,288248,328719233.4
jharkhand,2019,4,Hazaribag,263115,271265177.5
jharkhand,2019,4,Dhanbad,241186,100428859
jharkhand,2019,4,Dhanbad,219422,148052846.3
jharkhand,2019,4,Bokaro,191615,170601283.5
jharkhand,2019,2,ranchi,3147028,5924687357
jharkhand,2019,2,dhanbad,1279110,1614589569
jharkhand,2019,2,bokaro,1020185,1369272123
jharkhand,2019,2,east singhbhum,960100,1505995808
jharkhand,2019,2,hazaribagh,633673,1332857267
jharkhand,2019,2,giridih,447860,872870570.4
jharkhand,2019,2,ramgarh,331688,593592675.6
jharkhand,2019,2,palamu,330327,1046448701
jharkhand,2019,2,saraikela kharsawan,328153,412040653.6
jharkhand,2019,2,deoghar,216404,385121235.7
jharkhand,2019,2,Ranchi,2156092,4112638389
jharkhand,2019,2,East Singhbhum,259219,449587346.7
jharkhand,2019,2,Bokaro,210083,255088187.8
jharkhand,2019,2,Dhanbad,194741,303927492.4
jharkhand,2019,2,Dhanbad,157067,221884551.9
jharkhand,2019,2,Hazaribag,141181,179795133.7
jharkhand,2019,2,Ranchi,111854,211677762.6
jharkhand,2019,2,Seraikela-kharsawan,110754,145833132.9
jharkhand,2019,2,Hazaribag,101088,208417248.8
jharkhand,2019,2,Ranchi,90443,160856197.3
jharkhand,2019,1,ranchi,1958897,3112736131
jharkhand,2019,1,dhanbad,1390250,1330543703
jharkhand,2019,1,bokaro,1074907,1046148509
jharkhand,2019,1,east singhbhum,909285,1244357275
jharkhand,2019,1,hazaribagh,658381,1096533637
jharkhand,2019,1,giridih,540524,695057378
jharkhand,2019,1,saraikela kharsawan,395831,376316821.2
jharkhand,2019,1,ramgarh,349693,489903880.8
jharkhand,2019,1,palamu,336935,875063883.8
jharkhand,2019,1,koderma,206484,382615731.9
jharkhand,2019,1,Ranchi,1033623,1593049146
jharkhand,2019,1,Bokaro,266852,213391146.2
jharkhand,2019,1,Dhanbad,194000,249296513.5
jharkhand,2019,1,East Singhbhum,193688,291336026.7
jharkhand,2019,1,Hazaribag,184890,163802790.7
jharkhand,2019,1,Seraikela-kharsawan,139446,139253285.5
jharkhand,2019,1,Dhanbad,134340,145218057.5
jharkhand,2019,1,East Singhbhum,99802,108760743.7
jharkhand,2019,1,Ranchi,95811,176790944.6
jharkhand,2019,1,Dhanbad,95753,78247215.33
puducherry,2018,3,puducherry,147716,334779012.3
puducherry,2018,3,karaikal,23605,56668700.12
puducherry,2018,3,yanam,14243,20556914.72
puducherry,2018,3,mahe,4707,5653448.4
puducherry,2018,3,Pondicherry,25761,53968835.18
puducherry,2018,3,Pondicherry,15031,30719719.3
puducherry,2018,3,Karaikal,14900,31103920.77
puducherry,2018,3,East Godavari,14243,20556914.72
puducherry,2018,3,Villupuram,13789,26845964.5
puducherry,2018,3,Pondicherry,10927,26497104.33
puducherry,2018,3,Pondicherry,10910,26011406.2
puducherry,2018,3,Pondicherry,10801,15494755
puducherry,2018,3,Pondicherry,10008,27946024.98
puducherry,2018,3,Pondicherry,7513,21852655.71
puducherry,2018,4,puducherry,253397,511150128.3
puducherry,2018,4,karaikal,34809,77106295.39
puducherry,2018,4,yanam,14991,30135590.75
puducherry,2018,4,mahe,4767,7299650.996
puducherry,2018,4,Pondicherry,37035,78460607.92
puducherry,2018,4,Pondicherry,25680,50946222.78
puducherry,2018,4,Villupuram,24402,41513534.1
puducherry,2018,4,Karaikal,21548,44555464.09
puducherry,2018,4,Pondicherry,20103,39314931.66
puducherry,2018,4,Pondicherry,19942,40109675.66
puducherry,2018,4,Pondicherry,17876,38997179.85
puducherry,2018,4,East Godavari,14991,30135590.75
puducherry,2018,4,Pondicherry,14326,19083463.06
puducherry,2018,4,Pondicherry,13969,32965558.82
puducherry,2018,2,puducherry,102722,224950541.6
puducherry,2018,2,karaikal,18649,42127264.52
puducherry,2018,2,yanam,6204,15165659.15
puducherry,2018,2,mahe,2686,3557654.225
puducherry,2018,2,Pondicherry,18495,37995580.55
puducherry,2018,2,Karaikal,13253,28014435.14
puducherry,2018,2,Pondicherry,11376,22195528.21
puducherry,2018,2,Villupuram,9663,18000647.03
puducherry,2018,2,Pondicherry,7543,18002920.3
puducherry,2018,2,Pondicherry,7375,18377552.77
puducherry,2018,2,Pondicherry,7188,17711370.5
puducherry,2018,2,East Godavari,6204,15165659.15
puducherry,2018,2,Pondicherry,5546,13256853.17
puducherry,2018,2,Pondicherry,5270,8854892.643
puducherry,2018,1,puducherry,86486,136205607.9
puducherry,2018,1,karaikal,10266,17996501.52
puducherry,2018,1,yanam,5948,9167584.997
puducherry,2018,1,mahe,1512,2456276.911
puducherry,2018,1,Pondicherry,18580,28058155.05
puducherry,2018,1,Pondicherry,9345,13842443.36
puducherry,2018,1,Villupuram,7493,7570760.801
puducherry,2018,1,Karaikal,7123,12763712.84
puducherry,2018,1,Pondicherry,6302,12458779.02
puducherry,2018,1,East Godavari,5948,9167584.997
puducherry,2018,1,Pondicherry,5641,8408678.324
puducherry,2018,1,Pondicherry,5630,6013806.542
puducherry,2018,1,Pondicherry,5364,10811341.12
puducherry,2018,1,Pondicherry,4397,8528010.415
puducherry,2021,3,puducherry,4514763,7530306877
puducherry,2021,3,yanam,289263,571731114.9
puducherry,2021,3,karaikal,241468,508474640.4
puducherry,2021,3,mahe,76232,119461798.8
puducherry,2021,3,Pondicherry,1867399,3253487986
puducherry,2021,3,Pondicherry,346358,583798360.5
puducherry,2021,3,East Godavari,289263,571731114.9
puducherry,2021,3,Villupuram,246787,383395061.7
puducherry,2021,3,Pondicherry,239043,424823526.4
puducherry,2021,3,Pondicherry,233980,391079600
puducherry,2021,3,Pondicherry,223798,350806665.4
puducherry,2021,3,Pondicherry,207798,307368142.2
puducherry,2021,3,Pondicherry,192556,352712595.8
puducherry,2021,3,Pondicherry,165590,280835750.7
puducherry,2021,4,puducherry,5606990,8973636725
puducherry,2021,4,yanam,360182,704806775.4
puducherry,2021,4,karaikal,300601,586375959.8
puducherry,2021,4,mahe,101037,158832340.7
puducherry,2021,4,Pondicherry,2320004,3824140612
puducherry,2021,4,Pondicherry,424922,684663384.1
puducherry,2021,4,East Godavari,360182,704806775.4
puducherry,2021,4,Villupuram,302520,460660284.2
puducherry,2021,4,Pondicherry,292666,510633275.8
puducherry,2021,4,Pondicherry,283470,465029964.9
puducherry,2021,4,Pondicherry,279864,395913652.4
puducherry,2021,4,Pondicherry,272096,424087700.8
puducherry,2021,4,Pondicherry,248717,428758472.4
puducherry,2021,4,Pondicherry,200735,334286482.2
puducherry,2021,2,puducherry,3316123,5610649881
puducherry,2021,2,yanam,212893,448908146.5
puducherry,2021,2,karaikal,169944,352528451.7
puducherry,2021,2,mahe,52427,86748217.59
puducherry,2021,2,Pondicherry,1448920,2544720177
puducherry,2021,2,Pondicherry,260753,433244726.8
puducherry,2021,2,East Godavari,212893,448908146.5
puducherry,2021,2,Villupuram,183884,299066521.6
puducherry,2021,2,Pondicherry,175805,297898075.2
puducherry,2021,2,Pondicherry,174981,286998107.6
puducherry,2021,2,Pondicherry,171368,304851936
puducherry,2021,2,Pondicherry,115420,189558713.1
puducherry,2021,2,Pondicherry,111470,201185020.6
puducherry,2021,2,Pondicherry,109332,188239611.7
puducherry,2021,1,puducherry,2920236,5086390412
puducherry,2021,1,yanam,178609,375222411.6
puducherry,2021,1,karaikal,161642,360807458.8
puducherry,2021,1,mahe,48945,76889289.32
puducherry,2021,1,Pondicherry,1036280,1941081627
puducherry,2021,1,Pondicherry,241566,414864451.9
puducherry,2021,1,East Godavari,178609,375222411.6
puducherry,2021,1,Pondicherry,169709,304441341.7
puducherry,2021,1,Pondicherry,166417,287326790.9
puducherry,2021,1,Pondicherry,162355,267262410.2
puducherry,2021,1,Villupuram,161702,276947022.2
puducherry,2021,1,Pondicherry,148796,235818154.6
puducherry,2021,1,Pondicherry,141034,263566444
puducherry,2021,1,Pondicherry,122949,219820896.1
puducherry,2023,2,puducherry,8965912,11885508091
puducherry,2023,2,yanam,1041312,1778086558
puducherry,2023,2,karaikal,864821,1352373335
puducherry,2023,2,mahe,258281,370765273
puducherry,2023,2,Pondicherry,1062462,1541137525
puducherry,2023,2,East Godavari,1041312,1778086558
puducherry,2023,2,Villupuram,770496,1015747274
puducherry,2023,2,Pondicherry,740278,839713258
puducherry,2023,2,Pondicherry,722830,1091895631
puducherry,2023,2,Pondicherry,685066,957671883
puducherry,2023,2,Pondicherry,662510,909356927
puducherry,2023,2,Pondicherry,619424,928139663
puducherry,2023,2,Pondicherry,516024,688740235
puducherry,2023,2,Pondicherry,512002,744569122
puducherry,2023,1,puducherry,8201469,11002579889
puducherry,2023,1,yanam,919789,1592729097
puducherry,2023,1,karaikal,791763,1298008037
puducherry,2023,1,mahe,231274,329071483
puducherry,2023,1,Pondicherry,975229,1415082091
puducherry,2023,1,East Godavari,919789,1592729097
puducherry,2023,1,Villupuram,705495,957352876
puducherry,2023,1,Pondicherry,672788,774778288
puducherry,2023,1,Pondicherry,659822,1018879906
puducherry,2023,1,Pondicherry,639216,889537721
puducherry,2023,1,Pondicherry,605979,847931713
puducherry,2023,1,Pondicherry,557579,848071401
puducherry,2023,1,Pondicherry,477942,657431573
puducherry,2023,1,Pondicherry,442347,647860973
puducherry,2020,3,puducherry,1515874,3144232152
puducherry,2020,3,yanam,105613,212350487.3
puducherry,2020,3,karaikal,85556,201796444
puducherry,2020,3,mahe,23859,39701146.45
puducherry,2020,3,Pondicherry,563408,1463605727
puducherry,2020,3,Pondicherry,130756,231265112.3
puducherry,2020,3,East Godavari,105613,212350487.3
puducherry,2020,3,Pondicherry,96375,170852507.3
puducherry,2020,3,Pondicherry,93247,174208217
puducherry,2020,3,Villupuram,91162,156565879.9
puducherry,2020,3,Pondicherry,86795,157999316.3
puducherry,2020,3,Pondicherry,62198,124850340.9
puducherry,2020,3,Pondicherry,61273,105424472.6
puducherry,2020,3,Pondicherry,56558,105330616.8
puducherry,2020,4,puducherry,2349454,4194543312
puducherry,2020,4,yanam,182547,363312762
puducherry,2020,4,karaikal,141895,310516002.8
puducherry,2020,4,mahe,42107,62154140.97
puducherry,2020,4,Pondicherry,638379,1383994730
puducherry,2020,4,Pondicherry,224634,371707327.7
puducherry,2020,4,East Godavari,182547,363312762
puducherry,2020,4,Pondicherry,165010,273704927.5
puducherry,2020,4,Pondicherry,162165,284031309.2
puducherry,2020,4,Villupuram,148982,237206375.5
puducherry,2020,4,Pondicherry,145128,236730637.8
puducherry,2020,4,Pondicherry,129838,238763540.4
puducherry,2020,4,Pondicherry,119892,189093474.2
puducherry,2020,4,Pondicherry,109509,195796385.6
puducherry,2020,2,puducherry,868930,1652466844
puducherry,2020,2,yanam,78024,142084095.5
puducherry,2020,2,karaikal,64779,128626212.9
puducherry,2020,2,mahe,21650,36853827.73
puducherry,2020,2,Pondicherry,214453,575796922.7
puducherry,2020,2,Pondicherry,99127,160548680.2
puducherry,2020,2,East Godavari,78024,142084095.5
puducherry,2020,2,Villupuram,68648,106402037.1
puducherry,2020,2,Pondicherry,64529,109643234
puducherry,2020,2,Pondicherry,61104,103916385.2
puducherry,2020,2,Pondicherry,60243,107030572.8
puducherry,2020,2,Pondicherry,40672,66802177.34
puducherry,2020,2,Pondicherry,39600,64493209.31
puducherry,2020,2,Pondicherry,35334,69997953.78
puducherry,2020,1,puducherry,1060927,1916832756
puducherry,2020,1,karaikal,68088,136347281.2
puducherry,2020,1,yanam,65016,129871509.5
puducherry,2020,1,mahe,13890,22225930.01
puducherry,2020,1,Pondicherry,250193,607417165.5
puducherry,2020,1,Pondicherry,95145,157067778.4
puducherry,2020,1,Pondicherry,72549,57769171.95
puducherry,2020,1,Pondicherry,68675,132229544.8
puducherry,2020,1,Pondicherry,67547,121217949.9
puducherry,2020,1,Pondicherry,65279,102078051.9
puducherry,2020,1,East Godavari,65016,129871509.5
puducherry,2020,1,Pondicherry,64550,110614565.6
puducherry,2020,1,Villupuram,61507,100308696.4
puducherry,2020,1,Pondicherry,59095,104857366.2
puducherry,2022,3,puducherry,5992740,8962290619
puducherry,2022,3,yanam,466305,876565449.6
puducherry,2022,3,karaikal,456795,825576112.2
puducherry,2022,3,mahe,126887,189885530.5
puducherry,2022,3,Pondicherry,1216338,1890008144
puducherry,2022,3,Pondicherry,627419,962844480.9
puducherry,2022,3,Pondicherry,563619,869084454.9
puducherry,2022,3,East Godavari,466305,876565449.6
puducherry,2022,3,Villupuram,405032,580644927.3
puducherry,2022,3,Pondicherry,382590,631864663.8
puducherry,2022,3,Pondicherry,378194,573573538.5
puducherry,2022,3,Pondicherry,376274,479195564.4
puducherry,2022,3,Pondicherry,355144,530966398.1
puducherry,2022,3,Pondicherry,333838,548910022.9
puducherry,2022,4,puducherry,6382870,9121245940
puducherry,2022,4,yanam,536311,969860108.3
puducherry,2022,4,karaikal,488147,837406336.5
puducherry,2022,4,mahe,148799,213692492.3
puducherry,2022,4,Pondicherry,1538392,2345044523
puducherry,2022,4,Pondicherry,611796,909780282.1
puducherry,2022,4,East Godavari,536311,969860108.3
puducherry,2022,4,Villupuram,434827,592456098.5
puducherry,2022,4,Pondicherry,429947,522069697.9
puducherry,2022,4,Pondicherry,417307,672214343.2
puducherry,2022,4,Pondicherry,407547,600368372.2
puducherry,2022,4,Pondicherry,382364,553491591
puducherry,2022,4,Pondicherry,365415,584157756.3
puducherry,2022,4,Pondicherry,287384,333795571.2
puducherry,2022,2,puducherry,7617058,11822245859
puducherry,2022,2,yanam,481753,963312236.3
puducherry,2022,2,karaikal,417480,788877561.3
puducherry,2022,2,mahe,127396,204309598.9
puducherry,2022,2,Pondicherry,3234467,5237678360
puducherry,2022,2,Pondicherry,554270,874348179.7
puducherry,2022,2,East Godavari,481753,963312236.3
puducherry,2022,2,Villupuram,395111,586804758.4
puducherry,2022,2,Pondicherry,383977,513948511.5
puducherry,2022,2,Pondicherry,378032,655796309.3
puducherry,2022,2,Pondicherry,369960,580134785.8
puducherry,2022,2,Pondicherry,345483,530600617.7
puducherry,2022,2,Pondicherry,330790,543300710.5
puducherry,2022,2,Pondicherry,262208,391506436
puducherry,2022,1,puducherry,6470067,10377036936
puducherry,2022,1,yanam,410527,819248314.3
puducherry,2022,1,karaikal,362403,702448183.2
puducherry,2022,1,mahe,116179,184741472.1
puducherry,2022,1,Pondicherry,2725323,4579265602
puducherry,2022,1,Pondicherry,483083,778386534.8
puducherry,2022,1,East Godavari,410527,819248314.3
puducherry,2022,1,Villupuram,348546,526679480.3
puducherry,2022,1,Pondicherry,333638,574236327.8
puducherry,2022,1,Pondicherry,323707,527327358
puducherry,2022,1,Pondicherry,323420,445818706.6
puducherry,2022,1,Pondicherry,302620,473150145.7
puducherry,2022,1,Pondicherry,275930,465436216.1
puducherry,2022,1,Pondicherry,222478,363094240.9
puducherry,2019,3,puducherry,629431,1279933924
puducherry,2019,3,karaikal,45737,101419895.4
puducherry,2019,3,yanam,33240,64060521.01
puducherry,2019,3,mahe,8418,15294016.92
puducherry,2019,3,Pondicherry,173040,472479108.8
puducherry,2019,3,Pondicherry,50447,90197698.86
puducherry,2019,3,Pondicherry,41099,80181430.63
puducherry,2019,3,Pondicherry,41053,80448341.98
puducherry,2019,3,Pondicherry,38127,41616308.07
puducherry,2019,3,Pondicherry,37590,69190358.83
puducherry,2019,3,Pondicherry,35877,70054654.76
puducherry,2019,3,Villupuram,35385,62817766.36
puducherry,2019,3,Pondicherry,33930,64912806.06
puducherry,2019,3,East Godavari,33240,64060521.01
puducherry,2019,4,puducherry,893985,1700000398
puducherry,2019,4,karaikal,58510,122162466.3
puducherry,2019,4,yanam,48736,91368451.75
puducherry,2019,4,mahe,11424,18497001.46
puducherry,2019,4,Pondicherry,226313,555018146.3
puducherry,2019,4,Pondicherry,73196,132596109
puducherry,2019,4,Pondicherry,65254,51107352.23
puducherry,2019,4,Pondicherry,57316,111318913.3
puducherry,2019,4,Pondicherry,56648,106132927.8
puducherry,2019,4,Pondicherry,53365,95291322.43
puducherry,2019,4,Pondicherry,51998,96918890.95
puducherry,2019,4,Pondicherry,51653,100894192.1
puducherry,2019,4,Villupuram,49697,85686172.91
puducherry,2019,4,East Godavari,48736,91368451.75
puducherry,2019,2,puducherry,519810,1075863296
puducherry,2019,2,karaikal,31079,75135164.19
puducherry,2019,2,yanam,23022,49923875.41
puducherry,2019,2,mahe,6166,10524574.14
puducherry,2019,2,Pondicherry,193489,426451666.8
puducherry,2019,2,Pondicherry,37689,77094898.5
puducherry,2019,2,Pondicherry,30609,61964965.37
puducherry,2019,2,Pondicherry,29416,60762211.48
puducherry,2019,2,Pondicherry,29189,61710656.14
puducherry,2019,2,Villupuram,28573,52854662.53
puducherry,2019,2,Pondicherry,25016,52098809.36
puducherry,2019,2,Pondicherry,23565,52813502.18
puducherry,2019,2,East Godavari,23022,49923875.41
puducherry,2019,2,Pondicherry,21852,28876320.03
puducherry,2019,1,puducherry,422723,753546044.3
puducherry,2019,1,karaikal,47329,97328630.03
puducherry,2019,1,yanam,24489,44751664.93
puducherry,2019,1,mahe,6551,10846685.02
puducherry,2019,1,Pondicherry,95615,184464722.2
puducherry,2019,1,Pondicherry,36145,68934039.65
puducherry,2019,1,Pondicherry,35208,58126077.05
puducherry,2019,1,Pondicherry,31710,51818824.1
puducherry,2019,1,Villupuram,31486,51342231.42
puducherry,2019,1,Karaikal,28604,55456886.25
puducherry,2019,1,Pondicherry,27108,27468511.4
puducherry,2019,1,Pondicherry,25937,51762956.91
puducherry,2019,1,East Godavari,24489,44751664.93
puducherry,2019,1,Pondicherry,21374,45799741.3
tripura,2018,3,west tripura,168029,229530961.8
tripura,2018,3,south tripura,49250,45613113.08
